timestamp,price,demand,temp_air,pv_power,pv_power_forecast_1h,pv_power_forecast_2h,pv_power_forecast_24h,pv_power_basic
2023-05-06 22:20:00+00:00,145.86888,1362.4,5.0,0.599,3.47,6.472,0.018,74003.87664025112
2023-05-06 22:25:00+00:00,144.44,1339.17,5.0,0.599,3.47,6.472,0.018,74003.87664025112
2023-05-06 22:30:00+00:00,167.76241,1327.77,8.2,2.677,5.833,5.998,0.53,308694.17374342453
2023-05-06 22:35:00+00:00,146.5869,1321.62,8.2,2.677,5.833,5.998,0.53,308694.17374342453
2023-05-06 22:40:00+00:00,142.61269,1321.29,8.2,2.677,5.833,5.998,0.53,308694.17374342453
2023-05-06 22:45:00+00:00,142.06621,1279.98,8.2,2.677,5.833,5.998,0.53,308694.17374342453
2023-05-06 22:50:00+00:00,138.48227,1259.0,8.2,2.677,5.833,5.998,0.53,308694.17374342453
2023-05-06 22:55:00+00:00,136.87076,1241.16,8.2,2.677,5.833,5.998,0.53,308694.17374342453
2023-05-06 23:00:00+00:00,132.75076,1214.74,8.7,3.706,7.122,8.659,1.714,521000.7104957856
2023-05-06 23:05:00+00:00,135.63544,1201.04,8.7,3.706,7.122,8.659,1.714,521000.7104957856
2023-05-06 23:10:00+00:00,164.30838,1193.31,8.7,3.706,7.122,8.659,1.714,521000.7104957856
2023-05-06 23:15:00+00:00,184.04006,1172.92,8.7,3.706,7.122,8.659,1.714,521000.7104957856
2023-05-06 23:20:00+00:00,167.75743,1145.94,8.7,3.706,7.122,8.659,1.714,521000.7104957856
2023-05-06 23:25:00+00:00,153.36693,1114.65,8.7,3.706,7.122,8.659,1.714,521000.7104957856
2023-05-06 23:30:00+00:00,132.0615,1086.21,9.2,5.833,6.281,7.359,2.804,715655.5949756354
2023-05-06 23:35:00+00:00,132.53196,1070.5,9.2,5.833,6.281,7.359,2.804,715655.5949756354
2023-05-06 23:40:00+00:00,130.66634,1041.68,9.2,5.833,6.281,7.359,2.804,715655.5949756354
2023-05-06 23:45:00+00:00,80.74322,1016.97,9.2,5.833,6.281,7.359,2.804,715655.5949756354
2023-05-06 23:50:00+00:00,827.56683,991.77,9.2,5.833,6.281,7.359,2.804,715655.5949756354
2023-05-06 23:55:00+00:00,99.02597,997.49,9.2,5.833,6.281,7.359,2.804,715655.5949756354
2023-05-07 00:00:00+00:00,15.87032,974.55,10.7,7.122,9.092,7.888,3.796,877932.3626355344
2023-05-07 00:05:00+00:00,21.06389,943.05,10.7,7.122,9.092,7.888,3.796,877932.3626355344
2023-05-07 00:10:00+00:00,13.45034,924.7,10.7,7.122,9.092,7.888,3.796,877932.3626355344
2023-05-07 00:15:00+00:00,4.57403,910.21,10.7,7.122,9.092,7.888,3.796,877932.3626355344
2023-05-07 00:20:00+00:00,-18.23806,869.28,10.7,7.122,9.092,7.888,3.796,877932.3626355344
2023-05-07 00:25:00+00:00,20.66,861.62,10.7,7.122,9.092,7.888,3.796,877932.3626355344
2023-05-07 00:30:00+00:00,8.72268,825.84,12.1,8.219,9.754,4.082,4.502,1016529.175900878
2023-05-07 00:35:00+00:00,-5.03378,829.44,12.1,8.219,9.754,4.082,4.502,1016529.175900878
2023-05-07 00:40:00+00:00,7.85167,842.14,12.1,8.219,9.754,4.082,4.502,1016529.175900878
2023-05-07 00:45:00+00:00,8.73418,832.07,12.1,8.219,9.754,4.082,4.502,1016529.175900878
2023-05-07 00:50:00+00:00,7.76994,810.15,12.1,8.219,9.754,4.082,4.502,1016529.175900878
2023-05-07 00:55:00+00:00,8.37851,812.67,12.1,8.219,9.754,4.082,4.502,1016529.175900878
2023-05-07 01:00:00+00:00,0.01865,774.25,13.1,9.092,9.784,6.269,4.872,1138658.7000758157
2023-05-07 01:05:00+00:00,0.01855,782.49,13.1,9.092,9.784,6.269,4.872,1138658.7000758157
2023-05-07 01:10:00+00:00,5.35851,764.18,13.1,9.092,9.784,6.269,4.872,1138658.7000758157
2023-05-07 01:15:00+00:00,4.37751,747.61,13.1,9.092,9.784,6.269,4.872,1138658.7000758157
2023-05-07 01:20:00+00:00,-17.10702,728.61,13.1,9.092,9.784,6.269,4.872,1138658.7000758157
2023-05-07 01:25:00+00:00,-17.41747,721.39,13.1,9.092,9.784,6.269,4.872,1138658.7000758157
2023-05-07 01:30:00+00:00,-38.08294,734.58,14.0,9.695,5.438,4.105,4.797,1173919.367989791
2023-05-07 01:35:00+00:00,-9.57914,797.64,14.0,9.695,5.438,4.105,4.797,1173919.367989791
2023-05-07 01:40:00+00:00,-18.03125,815.02,14.0,9.695,5.438,4.105,4.797,1173919.367989791
2023-05-07 01:45:00+00:00,-41.68741,801.71,14.0,9.695,5.438,4.105,4.797,1173919.367989791
2023-05-07 01:50:00+00:00,-46.68557,825.9,14.0,9.695,5.438,4.105,4.797,1173919.367989791
2023-05-07 01:55:00+00:00,-33.86762,840.2,14.0,9.695,5.438,4.105,4.797,1173919.367989791
2023-05-07 02:00:00+00:00,-32.96679,850.31,14.4,3.21,4.338,8.911,4.349,1047681.2659446406
2023-05-07 02:05:00+00:00,-33.41481,874.99,14.4,3.21,4.338,8.911,4.349,1047681.2659446406
2023-05-07 02:10:00+00:00,-26.24165,890.96,14.4,3.21,4.338,8.911,4.349,1047681.2659446406
2023-05-07 02:15:00+00:00,-32.82538,923.89,14.4,3.21,4.338,8.911,4.349,1047681.2659446406
2023-05-07 02:20:00+00:00,-12.55404,937.03,14.4,3.21,4.338,8.911,4.349,1047681.2659446406
2023-05-07 02:25:00+00:00,-15.57756,910.75,14.4,3.21,4.338,8.911,4.349,1047681.2659446406
2023-05-07 02:30:00+00:00,-33.16046,915.74,12.0,6.763,9.275,9.236,3.969,918301.2438837104
2023-05-07 02:35:00+00:00,-41.63635,914.22,12.0,6.763,9.275,9.236,3.969,918301.2438837104
2023-05-07 02:40:00+00:00,-41.1479,901.73,12.0,6.763,9.275,9.236,3.969,918301.2438837104
2023-05-07 02:45:00+00:00,-44.27715,872.27,12.0,6.763,9.275,9.236,3.969,918301.2438837104
2023-05-07 02:50:00+00:00,-43.89387,865.06,12.0,6.763,9.275,9.236,3.969,918301.2438837104
2023-05-07 02:55:00+00:00,-45.63524,845.06,12.0,6.763,9.275,9.236,3.969,918301.2438837104
2023-05-07 03:00:00+00:00,-44.27727,830.17,13.8,9.076,9.955,8.003,3.637,966823.1306746864
2023-05-07 03:05:00+00:00,-43.60352,854.06,13.8,9.076,9.955,8.003,3.637,966823.1306746864
2023-05-07 03:10:00+00:00,-40.92576,834.22,13.8,9.076,9.955,8.003,3.637,966823.1306746864
2023-05-07 03:15:00+00:00,-44.28397,813.87,13.8,9.076,9.955,8.003,3.637,966823.1306746864
2023-05-07 03:20:00+00:00,-46.7,816.51,13.8,9.076,9.955,8.003,3.637,966823.1306746864
2023-05-07 03:25:00+00:00,-46.89978,849.72,13.8,9.076,9.955,8.003,3.637,966823.1306746864
2023-05-07 03:30:00+00:00,-46.89993,827.42,14.3,10.37,9.23,4.642,3.285,1055448.787864561
2023-05-07 03:35:00+00:00,-46.8,842.0,14.3,10.37,9.23,4.642,3.285,1055448.787864561
2023-05-07 03:40:00+00:00,-48.17834,879.05,14.3,10.37,9.23,4.642,3.285,1055448.787864561
2023-05-07 03:45:00+00:00,-46.8,821.42,14.3,10.37,9.23,4.642,3.285,1055448.787864561
2023-05-07 03:50:00+00:00,-46.89993,815.21,14.3,10.37,9.23,4.642,3.285,1055448.787864561
2023-05-07 03:55:00+00:00,-46.89993,799.19,14.3,10.37,9.23,4.642,3.285,1055448.787864561
2023-05-07 04:00:00+00:00,-46.7,792.63,15.9,6.045,8.812,5.746,2.929,1001009.8926754664
2023-05-07 04:05:00+00:00,-46.89978,818.79,15.9,6.045,8.812,5.746,2.929,1001009.8926754664
2023-05-07 04:10:00+00:00,-46.7,820.17,15.9,6.045,8.812,5.746,2.929,1001009.8926754664
2023-05-07 04:15:00+00:00,-16.91558,848.65,15.9,6.045,8.812,5.746,2.929,1001009.8926754664
2023-05-07 04:20:00+00:00,-27.44501,873.6,15.9,6.045,8.812,5.746,2.929,1001009.8926754664
2023-05-07 04:25:00+00:00,-36.75364,867.66,15.9,6.045,8.812,5.746,2.929,1001009.8926754664
2023-05-07 04:30:00+00:00,-17.1064,873.11,14.4,5.843,6.938,4.002,2.597,852128.6584120922
2023-05-07 04:35:00+00:00,-8.75729,877.64,14.4,5.843,6.938,4.002,2.597,852128.6584120922
2023-05-07 04:40:00+00:00,-16.80771,879.11,14.4,5.843,6.938,4.002,2.597,852128.6584120922
2023-05-07 04:45:00+00:00,-46.7,914.96,14.4,5.843,6.938,4.002,2.597,852128.6584120922
2023-05-07 04:50:00+00:00,9.08099,973.28,14.4,5.843,6.938,4.002,2.597,852128.6584120922
2023-05-07 04:55:00+00:00,27.33387,1012.51,14.4,5.843,6.938,4.002,2.597,852128.6584120922
2023-05-07 05:00:00+00:00,0.01738,1003.68,14.0,4.239,6.374,1.615,2.32,712377.3112170417
2023-05-07 05:05:00+00:00,30.53391,1006.71,14.0,4.239,6.374,1.615,2.32,712377.3112170417
2023-05-07 05:10:00+00:00,18.06022,1031.77,14.0,4.239,6.374,1.615,2.32,712377.3112170417
2023-05-07 05:15:00+00:00,8.11381,1066.44,14.0,4.239,6.374,1.615,2.32,712377.3112170417
2023-05-07 05:20:00+00:00,17.72265,1085.86,14.0,4.239,6.374,1.615,2.32,712377.3112170417
2023-05-07 05:25:00+00:00,46.09306,1091.75,14.0,4.239,6.374,1.615,2.32,712377.3112170417
2023-05-07 05:30:00+00:00,18.78362,1079.38,13.9,3.69,3.644,0.768,2.039,628005.1434153479
2023-05-07 05:35:00+00:00,19.30377,1122.12,13.9,3.69,3.644,0.768,2.039,628005.1434153479
2023-05-07 05:40:00+00:00,17.74114,1123.11,13.9,3.69,3.644,0.768,2.039,628005.1434153479
2023-05-07 05:45:00+00:00,15.14101,1142.3,13.9,3.69,3.644,0.768,2.039,628005.1434153479
2023-05-07 05:50:00+00:00,95.93677,1183.44,13.9,3.69,3.644,0.768,2.039,628005.1434153479
2023-05-07 05:55:00+00:00,139.01951,1162.24,13.9,3.69,3.644,0.768,2.039,628005.1434153479
2023-05-07 06:00:00+00:00,75.87885,1170.54,13.7,3.31,2.575,0.054,1.61,563311.4306400494
2023-05-07 06:05:00+00:00,72.08538,1158.97,13.7,3.31,2.575,0.054,1.61,563311.4306400494
2023-05-07 06:10:00+00:00,100.07157,1174.55,13.7,3.31,2.575,0.054,1.61,563311.4306400494
2023-05-07 06:15:00+00:00,144.73447,1222.26,13.7,3.31,2.575,0.054,1.61,563311.4306400494
2023-05-07 06:20:00+00:00,145.3901,1223.26,13.7,3.31,2.575,0.054,1.61,563311.4306400494
2023-05-07 06:25:00+00:00,156.5364,1306.1,13.7,3.31,2.575,0.054,1.61,563311.4306400494
2023-05-07 06:30:00+00:00,298.08395,1327.15,13.8,1.597,0.79,0.0,1.139,485103.37552178366
2023-05-07 06:35:00+00:00,285.47377,1376.05,13.8,1.597,0.79,0.0,1.139,485103.37552178366
2023-05-07 06:40:00+00:00,155.44785,1366.93,13.8,1.597,0.79,0.0,1.139,485103.37552178366
2023-05-07 06:45:00+00:00,157.21814,1398.69,13.8,1.597,0.79,0.0,1.139,485103.37552178366
2023-05-07 06:50:00+00:00,232.31,1446.49,13.8,1.597,0.79,0.0,1.139,485103.37552178366
2023-05-07 06:55:00+00:00,282.617,1476.61,13.8,1.597,0.79,0.0,1.139,485103.37552178366
2023-05-07 07:00:00+00:00,287.2564,1498.17,13.4,1.763,0.0,0.0,0.59,309964.9422377456
2023-05-07 07:05:00+00:00,174.44,1534.92,13.4,1.763,0.0,0.0,0.59,309964.9422377456
2023-05-07 07:10:00+00:00,174.10056,1578.19,13.4,1.763,0.0,0.0,0.59,309964.9422377456
2023-05-07 07:15:00+00:00,278.20362,1610.27,13.4,1.763,0.0,0.0,0.59,309964.9422377456
2023-05-07 07:20:00+00:00,278.33372,1630.06,13.4,1.763,0.0,0.0,0.59,309964.9422377456
2023-05-07 07:25:00+00:00,283.64397,1666.81,13.4,1.763,0.0,0.0,0.59,309964.9422377456
2023-05-07 07:30:00+00:00,286.77704,1696.23,12.8,2.256,0.0,0.0,0.092,145019.16593830378
2023-05-07 07:35:00+00:00,175.99,1719.2,12.8,2.256,0.0,0.0,0.092,145019.16593830378
2023-05-07 07:40:00+00:00,287.07464,1742.63,12.8,2.256,0.0,0.0,0.092,145019.16593830378
2023-05-07 07:45:00+00:00,291.07587,1785.87,12.8,2.256,0.0,0.0,0.092,145019.16593830378
2023-05-07 07:50:00+00:00,117.14946,1809.05,12.8,2.256,0.0,0.0,0.092,145019.16593830378
2023-05-07 07:55:00+00:00,143.13677,1851.46,12.8,2.256,0.0,0.0,0.092,145019.16593830378
2023-05-07 08:00:00+00:00,175.94,1895.21,11.6,0.125,0.0,0.0,0.0,17609.628433358423
2023-05-07 08:05:00+00:00,174.44,1904.2,11.6,0.125,0.0,0.0,0.0,17609.628433358423
2023-05-07 08:10:00+00:00,175.94,1950.6,11.6,0.125,0.0,0.0,0.0,17609.628433358423
2023-05-07 08:15:00+00:00,174.44,1936.31,11.6,0.125,0.0,0.0,0.0,17609.628433358423
2023-05-07 08:20:00+00:00,180.65778,1984.96,11.6,0.125,0.0,0.0,0.0,17609.628433358423
2023-05-07 08:25:00+00:00,172.28,1984.17,11.6,0.125,0.0,0.0,0.0,17609.628433358423
2023-05-07 08:30:00+00:00,194.22762,2019.1,10.6,0.0,0.0,0.0,0.0,101.60311653647176
2023-05-07 08:35:00+00:00,353.05236,2025.26,10.6,0.0,0.0,0.0,0.0,101.60311653647176
2023-05-07 08:40:00+00:00,344.49924,2038.06,10.6,0.0,0.0,0.0,0.0,101.60311653647176
2023-05-07 08:45:00+00:00,305.26717,2003.12,10.6,0.0,0.0,0.0,0.0,101.60311653647176
2023-05-07 08:50:00+00:00,239.78496,1990.16,10.6,0.0,0.0,0.0,0.0,101.60311653647176
2023-05-07 08:55:00+00:00,178.62414,1972.92,10.6,0.0,0.0,0.0,0.0,101.60311653647176
2023-05-07 09:00:00+00:00,178.61171,1987.53,10.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:05:00+00:00,230.88332,1977.03,10.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:10:00+00:00,229.44451,1988.28,10.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:15:00+00:00,177.79865,1982.22,10.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:20:00+00:00,178.6905,1955.43,10.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:25:00+00:00,239.35982,1973.63,10.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:30:00+00:00,167.44515,1958.3,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:35:00+00:00,176.49,1969.45,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:40:00+00:00,138.25249,1940.79,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:45:00+00:00,167.46867,1928.42,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:50:00+00:00,168.33919,1936.83,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 09:55:00+00:00,154.50487,1911.98,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:00:00+00:00,156.52052,1902.51,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:05:00+00:00,178.78489,1888.53,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:10:00+00:00,175.94,1878.94,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:15:00+00:00,179.38211,1882.87,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:20:00+00:00,174.44,1877.47,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:25:00+00:00,175.99,1904.63,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:30:00+00:00,182.82593,1900.94,10.1,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:35:00+00:00,182.17478,1856.65,10.1,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:40:00+00:00,178.64957,1841.23,10.1,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:45:00+00:00,176.1989,1835.54,10.1,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:50:00+00:00,175.94,1823.33,10.1,0.0,0.0,0.0,0.0,0.0
2023-05-07 10:55:00+00:00,175.94,1830.5,10.1,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:00:00+00:00,177.13912,1811.11,9.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:05:00+00:00,180.23089,1801.98,9.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:10:00+00:00,174.44,1807.36,9.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:15:00+00:00,175.94,1794.43,9.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:20:00+00:00,174.44,1795.69,9.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:25:00+00:00,166.80722,1778.71,9.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:30:00+00:00,163.99554,1770.33,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:35:00+00:00,169.87552,1758.23,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:40:00+00:00,150.12411,1765.67,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:45:00+00:00,143.13677,1739.64,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:50:00+00:00,147.69558,1737.87,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 11:55:00+00:00,147.72741,1692.88,9.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:00:00+00:00,140.75675,1711.36,9.8,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:05:00+00:00,149.41873,1706.43,9.8,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:10:00+00:00,142.95807,1674.14,9.8,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:15:00+00:00,142.66704,1664.0,9.8,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:20:00+00:00,150.23145,1632.61,9.8,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:25:00+00:00,139.48677,1628.9,9.8,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:30:00+00:00,138.79468,1598.79,9.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:35:00+00:00,146.65207,1599.09,9.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:40:00+00:00,140.89261,1564.03,9.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:45:00+00:00,141.57049,1555.55,9.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:50:00+00:00,144.18367,1544.77,9.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 12:55:00+00:00,143.71491,1540.27,9.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:00:00+00:00,144.43143,1526.11,9.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:05:00+00:00,150.56176,1508.63,9.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:10:00+00:00,145.86061,1507.3,9.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:15:00+00:00,145.80768,1492.44,9.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:20:00+00:00,145.81864,1481.36,9.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:25:00+00:00,150.36437,1463.59,9.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:30:00+00:00,151.13222,1470.15,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:35:00+00:00,174.44,1563.58,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:40:00+00:00,174.44,1568.81,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:45:00+00:00,174.44,1604.82,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:50:00+00:00,174.44,1594.41,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 13:55:00+00:00,150.44,1574.26,10.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:00:00+00:00,141.57069,1527.55,10.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:05:00+00:00,159.98979,1529.16,10.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:10:00+00:00,144.50005,1518.33,10.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:15:00+00:00,120.89405,1509.58,10.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:20:00+00:00,122.75264,1527.04,10.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:25:00+00:00,143.98,1529.89,10.7,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:30:00+00:00,139.45,1529.01,10.2,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:35:00+00:00,173.21786,1552.28,10.2,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:40:00+00:00,174.44,1568.23,10.2,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:45:00+00:00,154.37866,1568.8,10.2,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:50:00+00:00,143.32199,1553.35,10.2,0.0,0.0,0.0,0.0,0.0
2023-05-07 14:55:00+00:00,147.86023,1554.77,10.2,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:00:00+00:00,136.89161,1562.67,9.3,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:05:00+00:00,158.61484,1538.6,9.3,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:10:00+00:00,157.75989,1522.43,9.3,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:15:00+00:00,159.026,1510.88,9.3,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:20:00+00:00,166.33184,1498.59,9.3,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:25:00+00:00,174.44,1489.28,9.3,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:30:00+00:00,120.22416,1480.62,8.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:35:00+00:00,115.49299,1462.76,8.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:40:00+00:00,152.46,1490.88,8.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:45:00+00:00,113.07557,1472.58,8.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:50:00+00:00,115.60331,1467.07,8.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 15:55:00+00:00,119.5761,1475.36,8.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:00:00+00:00,116.16179,1479.96,9.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:05:00+00:00,126.40608,1474.0,9.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:10:00+00:00,91.91169,1442.04,9.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:15:00+00:00,90.37362,1419.11,9.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:20:00+00:00,109.87142,1409.89,9.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:25:00+00:00,139.45,1431.3,9.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:30:00+00:00,116.01435,1413.44,8.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:35:00+00:00,115.34402,1403.05,8.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:40:00+00:00,119.94867,1388.72,8.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:45:00+00:00,132.24871,1386.87,8.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:50:00+00:00,124.53449,1365.45,8.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 16:55:00+00:00,111.44464,1369.98,8.4,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:00:00+00:00,118.76737,1347.7,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:05:00+00:00,95.1499,1367.31,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:10:00+00:00,105.55027,1350.38,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:15:00+00:00,117.95757,1349.65,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:20:00+00:00,101.46342,1346.57,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:25:00+00:00,104.46804,1337.07,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:30:00+00:00,105.68512,1342.04,8.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:35:00+00:00,117.01867,1314.87,8.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:40:00+00:00,122.52439,1328.99,8.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:45:00+00:00,105.43323,1315.3,8.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:50:00+00:00,96.10161,1319.01,8.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 17:55:00+00:00,105.44974,1328.85,8.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:00:00+00:00,104.56592,1304.6,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:05:00+00:00,102.65057,1301.13,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:10:00+00:00,107.29628,1301.7,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:15:00+00:00,108.74465,1289.49,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:20:00+00:00,142.3332,1293.39,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:25:00+00:00,139.45,1295.72,7.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:30:00+00:00,131.95592,1298.6,6.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:35:00+00:00,143.22195,1283.58,6.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:40:00+00:00,145.0998,1289.25,6.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:45:00+00:00,144.43216,1282.68,6.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:50:00+00:00,143.7697,1298.53,6.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 18:55:00+00:00,144.60077,1297.31,6.5,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:00:00+00:00,147.42444,1327.29,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:05:00+00:00,150.44,1315.87,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:10:00+00:00,156.87171,1317.44,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:15:00+00:00,148.5038,1317.27,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:20:00+00:00,143.46947,1331.86,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:25:00+00:00,140.43008,1333.17,6.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:30:00+00:00,150.44,1338.82,6.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:35:00+00:00,143.72349,1344.13,6.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:40:00+00:00,170.94536,1343.84,6.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:45:00+00:00,150.44,1359.48,6.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:50:00+00:00,174.44,1366.05,6.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 19:55:00+00:00,188.82627,1396.29,6.6,0.0,0.0,0.0,0.0,0.0
2023-05-07 20:00:00+00:00,174.44,1386.29,6.6,0.0,0.0,0.107,0.0,0.0
2023-05-07 20:05:00+00:00,140.82912,1408.53,6.6,0.0,0.0,0.107,0.0,0.0
2023-05-07 20:10:00+00:00,188.68837,1436.46,6.6,0.0,0.0,0.107,0.0,0.0
2023-05-07 20:15:00+00:00,222.55185,1434.27,6.6,0.0,0.0,0.107,0.0,0.0
